message,spam
624,"cristy_moore @ hotmail.com cleanse body naturally ! feel healthy today ! = power help prevent cancer ! power rid body unwanted toxins ! pr= oduct designed aid bodies digestive system . made 1= 1 natural herbs . herbs break foods eat pa= ss body easily . extreme colon cleanser i= harsh laxative . safe natural way help regulate syste= m. time act . absolutely not= hing lose . back auction unmatched 100 % lifetime guara= ntee click < = /font > see ingredients work < = /b > stuff really works ! guarantee life ! ! ! stop making excuses change life < = b > today ! ! ! click read extreme colon cleanser regularly $ 19.99 order today < = font face=3d '' tahoma '' color=3d '' black '' > $ 14.99 per bottl= e copyright © 2000 , 2001 , 2002 marketing co-op rights reserved.we hope you= enjoy receiving marketing co-op 's special offer emails . received= special offer provided permission receive third party = email communications regarding special online promotions offers . however , = wish unsubscribe email list , please click . please allow 2-3 weeks us remove email address . may receiv= e emails us time , apologize . thank . ",1
625,"tellyoursuccessstory < make_money299009 @ hotmaill.com > home based business < ! -- : hover { color : # cc0000 ; font-type : bold } h1 { color : # 006699 } -- > join free ! guaranteed downline ! great income ! found # 1 home business timing could better ! tired punching timeclock someone else ? enough job ? truly want freedom comes successful residual income business ? home business 're looking ! thousands people like started home-based business said goodbye jobs . would like affiliated cduniverse.com , microsoft , sears , consumerwarehouse.com , kbkids.com , officemax.com , walmart.com dell.com , toysrus.com , name ? 220 stores . piece multi-billion dollar stores . always get rebates shop stores online . home business , boss , set hours determine amount income want earn . thousands members worldwide earning substantial incomes proven home business , potential financially independent waiting . 's , everyone joins success team . build business together ! freedom 'll enjoy owning home business . `` quality '' family time include `` quantity `` well . lack money thing past enjoy life fullest ! order see network referral development plan works , created free introductory program called postlaunch . free member , given position network cost without obligation . want see good home business really without risking penny ! downline built spend money ! program even offers proven way build business guaranteed downline ! ! n't miss great opportunity secure outstanding monthly residual income free join post launch program free membership # also entered lucky drawing win $ 100 shop online ! new members join placed one straight line . easily get 1000 - 3000 paid vip members position month ! absolutely risk get involved cost join post launch program . sign free : type first & last name : type email address : click getting free membership , agree receive emails consumer business opportunities . nothing lose potentially lot gain . join ! confirm position send special report right away.there cost obligation . `` people allways blaming circumstances . people get world arethey get look circustances want , , ca n't find , make '' goerge bernard shaw '' risks costs program action . butthey far less long-range risks costs ofcomfortable inaction '' john f. kennedy per proposed h.r . 3113 unsolicited commercial electronic mail act 2000 , transmissions sender may stopped cost clicking remove . -- deathtospamdeathtospamdeathtospam -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : thinkgeek welcome geek heaven . http : //thinkgeek.com/sf _______________________________________________ spamassassin-sightings mailing list spamassassin-sightings @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/spamassassin-sightings ",1
626,"lwvflook young < efoclookyoungnow2000 @ yahoo.com > e-mail ad sent full compliance u.s. senate bill 1618 , title # 3 , section 301 remove send blank e-mail : removal992002 @ yahoo.com free sample ! free tape ! new cosmetic breakthru ! look 10 years younger ( 6 ) weeks less ! look good duo..from inside ... .. > outside ! introducing ... .natures answer faster obvious results : ** wrinkles ** cellulite ** dark circles ** brown spots ... ** lifts skin ** strenghtens hair nails also helps ... ... .. * reduce cell damage excessive sun exposure * stimulate colllagen formation * provide protection skin disorder * hopoallergenic find ! ! ! order free sample tape send request : lookyoungnow2000 @ yahoo.com subject : subscribe free sample : name : ... ... ... ... ... ... . street address : ... ... ... ... .. city : ... ... ... ... ... ... ... ... state zip code : ... ... ... . email address : ... ... ... ... ... sxjrohvneydjgucyfa ",1
627,"yyyy @ netnoteinc.com congratulations , $ 30 freetoday internet 's best & mosttrusted on-line casino ! collect $ 30 cash click ! collect $ 30 cash click ! message sent compliance new e-mail bill : section 301 per section 301 , paragraph ( ) ( 2 ) ( c ) s. 1618 , transmissions sender email maybestopped cost entering email address tothe form email clicking submit automatically removed . removed opt-in mailing list . please enter email address provided box click remove , thank . e-mail address immediately removed mailing lists ",1
628,"makemoneyathome @ btamail.net.cn **********************************banned cd*********************************************** *******************************june 5 2002************************************************ receiving emails saying 'm contributing `` moral decay society '' selling banned cd . may , feel strongly right benefit hard-to-find information . giving one last chance order banned cd ! powerful cd , able investigate friends , enemies lovers minutes using internet . track old flames college , dig dirt boss make sure get next promotion ! maybe want fake diploma hang bedroom wall . 'll find addresses companies make diplomas banned cd . need disappear fast never look back ? problem ! using banned cd , learn build completely new identity . obviously , powers n't want banned cd . threatened lawsuits , fines , even imprisonment unless stop selling immediately . feel constitutional right access type information , ca n't intimidated . uncle sam creditors horrified still selling this99exit ca n't buy freedom local walmart . dg43000sdasdfasdffgdfhyutdfsgttttrsdg freedom avoid creditors , judgments , lawsuits , irs tax collectors , criminal indictments , greedy ex-wife ex-husband , much ! please click url detail ! http : // % 62 % 61nn % 65 % 64 % 63d.net receiving special offer provided permission receive third party email communications regarding special online promotions offers . strongly oppose use spam email want send mailings anyone wish receive . wish receive messages travel easy . removed list , http : // % 62 % 61nn % 65 % 64 % 63d.net/remove.html ",1
629,"savemoneynow @ media-central.net *** compliance : see notice bottom mail ************************************************ wasting money every single month ? home mortgage rates dropped ! simply fill free obligation form find much save . 's easy ! visit website : http : //www.deal-makerz.com/ ================================================ compliance notice : mail sent compliance state federal laws . receiving mail address list previous business contacts , purchased list opt-in , previous business contacts , general internet addresses . important list list addresses expressed desire removed future mailings . remove requests automatically processed within 72 hours . address processed , never receive marketing mail address us . removed , click , send : mailto : response @ media-central.net ? subject=remove ",1
630,dvd services < hc @ tomgreen.com > : yyyy @ netnoteinc.com # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # adult online super store # # shhhhhh ... # # found internet 's # # best kept secret ! ! ! # # 3 vivid dvds absolutely free ! ! ! # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # n't seen yet ... offering new weekly selection absolutely free adult dvds videos purchase necessary ! ! ! ! ! go : http : //209.203.162.20/8230/ everything must go ! ! ! additional titles low $ 6.97 > > > > > > > > > purchase necessary ! < < < < < < < < < < < # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # n't forget forward email # # friends deal ... # # new free dvd vhs video # # available every week viewing # # pleasure . # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # removal instructions : received advertisement opted receive free adult internet offers specials affiliated websites . wish receive emails received email error may opt-out database http : //209.203.162.20/optout.html . please allow 24 hours removal . e-mail sent compliance information exchange promotion privacy protection act . section 50 marked 'advertisement ' valid 'removal ' instruction . kpjxxyrsjsnapbhilmbgsnenma ,1
631,creditrepair6 @ msn.com got bad credit ? ? ? fix ! ! ! yes ! fix credit report easy use software . attorney fees ! simply download way good credit . get rid negatives credit report easily ! nucredit available two versions : nucredit individual use $ 49.95 credit pro use 10 people $ 99.00 follow link start repairing credit today ! ! < http : //211.152.134.203/~inbox013 > wish removed mailing list please click link indicate address received original email properly remove list . < mailto : nucredit4 @ yahoo.com ? subject=remove > ,1
632,"jtr4 @ zonnet.nl need help . 14 year old fortune 500 company , grown 1000 % ! keep . looking individuals want work home , make good living . looking employed home career vast opportunities , go : http : //www.basetel.com/homebiz fill info form . experience required , train . committment required filling form , info . http : //www.basetel.com/homebiz want independent ? make happen ! happen ! simply click link free , obligated information ! guaranteed ! http : //www.basetel.com/homebiz removed link simple go : http : //www.basetel.com/remove.html ",1
633,"< dscfahy @ eircom.net > hello two , sorry catherine writing recently . vv busybeing working mother sometimes gets much know ! ! wait see although may meet airport 16/6 's day 're going france see bronagh 's house 30th 're going way back airport . excited seeing ! ! ! liitle eva ( aine ) born tuesday absolutely incredible . poor bronagh 11 dsays ! ! sounds like 've amazing time . hope wo n't depressed back ! ! lots love deirdre '' justin mason '' < jm @ jmason.org > wrote : < < quick note - < < 've decided go annapurna base camp instead < jomsom trek - 's bit impressive visually < ( little soggier ) . tomorrow morning , < guide bhadra leaping like gazelles 4000-odd < metres himalayas ... 'll sure take < pics way . sorry bonus mail , tell < someone forgot tell irish embassy ; ) < < next update 10-14 days , ish , < < -- j . < < < < _______________________________________________ < travelogue mailing list < travelogue @ jmason.org < http : //jmason.org/mailman/listinfo/travelogue < ",1
634,"`` lgpro1 '' < dylan6831 @ msn.com > interested renting selling timeshare vacation membership ? help ! free consultation , simply reply name telephone number . also include name resort . touch shortly ! great day ! removal instructions : ************************* removed list please reply `` remove '' subject . http : //xent.com/mailman/listinfo/fork ",1
635,"< webranking05 @ desertmail.com > remove see . work company submits web sites search engines saw listing internet . submit site twice month 400 search engines directories $ 29.95 per month . periodically mail progress reports showing ranked . get web site fast lane call toll free number ! sincerely , mike bender 888-892-7537 * work verified removed call : 888-800-6339 x1377 ",1
636,"powerman10million @ hotmail.com get ready deal 've never seen ! 10 million hot fresh email addresses much ! try buy ! ! ! ! ! send powerman 10 million internet marketing shop cd free get : 10 million freah email addresses fully functional websites - ready take orders proven high impact resalable products - ebooks cutting edge internet marketing tools instructions & valuable links test cd , 're 100 % satisfied cd everything claims - send $ 49.95 check . money order pay credit card website . strings attached - send cd - like - pay - n't like - send back want us send powerman 10 million internet marketing shop cd email : powerman10million @ hotmail.com subject line : send cd mailing address : 10 million new addresses - released ! < < < best email addresses available anywhere ! ! research found many people tried one following ... free classifieds ? ( n't work ) web site ? ( takes thousands visitors ) banners ? ( expensive iffy ) e-zine ? ( better huge list ) search engines ? ( easily buried thousands others ) w h e w r k ? although often misunderstood , one method proven succeed time-after-time . e - l r k e n g ! ! 's experts say e-mail marketing : '' gold mine take advantage mass e-mail programs '' - new york times '' e-mail incredible lead generation tool '' -crains magazine '' blows away traditional mailing '' - advertising age example potential earnings product brings profit around $ 30 . remember , internet , make money 7 days week , 24 hours day ... even sleep , orders come world ! orders per day weekly earnings monthly earnings yearly earnings 1 $ 210.00 $ 840.00 $ 10,080.00 2 $ 420.00 $ 1,680.00 $ 20,160.00 3 $ 630.00 $ 2,520.00 $ 30,240.00 5 $ 1,050.00 $ 4,200.00 $ 50,400.00 10 $ 2,100.00 $ 8,400.00 $ 100,000.00 15 $ 3,150.00 $ 12,600.00 $ 151,200.00 question ... generate orders ? powerman 10 million - try buy powerman 10 million , absolute best product kind anywhere world today . products anywhere compete quality cd . want us send powerman 10 million internet marketing shop cd email : powerman10million @ hotmail.com subject line : send cd mailing address : n e f k n cd first . one ... mean one shipping valuable cds customers pay . different offering ? main difference email us address ship cd ! n't worry getting ripped . risk . test cd , 're 100 % satisfied cd everything claims - send $ 49.95 check . money order credit card . claim fame , addresses deliverable ! number # 1 problem email lists deliverability . may seen dozens ads lists cd 's may purchased list past . chances , list produced 6 months , 1 year even two years ago ! , new volume cd comes every 6-7 weeks . 's prepare e-mail lists : 1. clean eliminate duplicates . 2. next , use filter list 400+ words/phrases clean even . address inappropriate profane wording survive ! 3. , special filter file used eliminate `` web poisoned '' e-mail addresses list . exclusive system reduced `` poison '' addresses near zero . may seen cd 's 30 , 40 , 50 million addresses , contain many undeliverable addresses , notorious millions `` poisoned '' email addresses . 4. next used private database thousands known `` extremists '' kicked every one could find . note : maintain world 's largest list individuals groups opposed kind commercial e-marketing ... gone , nuked ! 5. domains verified valid . end ? powerman 10 million internet marketing shop cd want us send powerman 10 million internet marketing shop cd email : powerman10million @ hotmail.com subject line : send cd mailing address : getting cd equivalent buying every cd sold almost everyone else , combined ... except - cleaned quality unsurpassed list existence ! super clean lists 'll send less ... get better results ... plus start mailing soon receive cd ! * u g e w h u p f r * powerman 10 million internet marketing cd result : * higher response rates * higher sales conversion ratios * receptive prospects ; less flames & non-buyers . * less contact anti-commerce radicals & extremists . remember potential income chart beginning message ? imagine kind money could make mailed one million pieces sold one tenth ( .01 % ) one percent ? math , 'll amazed ! product prove best 's kind compared cd terms hours money spent bringing market . competitor ever duplicate effort takes us produce superb product . never compromised quality , surely wo n't release product passes `` high standards '' test.this rental list restricted one-time mailing . purchasing e-mail address list personal mailings may use over-and-over . want us send powerman 10 million internet marketing shop cd email : powerman10million @ hotmail.com subject line : send cd mailing address : _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ ** f r e e b n u e ** '' business disk '' bonus offer : every survey always indicated easiest profitable product sell internet information ! `` information '' type product , easier way become financially independent . `` business disk '' gives awesome resalable products reports/manuals/books use . may instantly start `` information product '' business ! think , reproduce complete book floppy disc seconds , around 35 cents . books sold $ 99 . `` special reports '' cost pennies produce sold high $ 15 ... whole group high $ 140.00 . `` mass e-mail survival guide '' manual/guide addresses mass e-mail business . especially useful beginners . `` mass e-mail survival guide '' answer questions concerns mass e-mail . exclusive customers ... included free . want us send powerman 10 million internet marketing shop cd email : powerman10million @ hotmail.com subject line : send cd mailing address : -- deathtospamdeathtospamdeathtospam -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : thinkgeek welcome geek heaven . http : //thinkgeek.com/sf _______________________________________________ spamassassin-sightings mailing list spamassassin-sightings @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/spamassassin-sightings ",1
637,"`` legaliq '' < legaliq @ insurancemail.net > unbeatable product ... unbeatable commissions ! =09 legaliq - america 's premier discount legal services program=09 license required=0a= start-up fees=0a= multilevel marketing=09 first year commission : 40 % =0a= lifetime renewal commissions : 35 % =09 n't forget visit web site ! < http : //www.legaliq.info > =09 please fill form contracting information marketing supplies =09 first name : =09 last name : =09 e-mail : =09 phone : =09 address : =09 address2 : =09 city : state : zip : =20 =09 =20 legaliq - part iq group companies=09 n't want anybody receive mailing wish receive . professional communication sent insurance professionals . removed mailing list , reply message . instead , go : http : //www.insurancemail.net < http : //www.insurancemail.net > =20 legal notice < http : //www.insuranceiq.com/legal.htm > =20 35 % lifetime renewals - unbeatable product ! =20 =20 =20 =20 =20 =20 =20 n't forget visit web=20 site ! =20 =20 =20 =20 =20 please fill form contracting information marketing = supplies =20 first name : =20 =20 last name : =20 =20 e-mail : =20 =20 phone : =20 =20 address : =20 =20 address2 : =20 =20 city : state : zip : =20 =20 =20 =20 =20 we=20 n't want anybody receive mailing = wish to=20 receive . professional communication sent = insurance=20 professionals . removed mailing list , = reply=20 message . instead , go : http : //www.insurancemail.net legal notice ",1
638,"majormedical @ excite.com major medical breakthroughhuge profit potential imagine part owner interesting , full service state-of-the-art medical facility , equipped sophisticated effective scanning diagnostic tools available today . electron beam tomography cutting-edge diagnostic technology capable providing crystal-ball-like look medical future . technology featured oprah , larry king , good morning america , usa today . ebt scans covered health insurance companies hmos , causing explosion usership exceptionally high demand procedure . ebt identify heart disease years treadmill test would show abnormality many years heart attack might occur . tremendous improvement upon standard computerized tomography , also known ct cat scan , electron beam tomography provides images beating heart 10 times faster clearer conventional scanners . dramatic capabilities spectacular technology provide extraordinary investment opportunity establishing state-of-the-art outpatient clinics , order provide ebt body scan procedures health conscious americans . projected 10-year return 916 % . full-body scan using technology also used detect osteoporosis , aneurisms , emphysema , gallstones , hiatal hernia , degenerative spine conditions , well cancer lungs , liver , kidneys , colon . imagine instrumental bringing revolutionary diagnostic preventative medical device marketplace . $ 15k minimum investment required . serious inquiries . recieve free video . fill form . name : phone number ( including area code ) : mailing address : province / state : postal code e-mail address : removed list please reply unsubscribe . thank . http : //xent.com/mailman/listinfo/fork ",1
639,"< lena_taylor @ doneasy.com > .biz .info available dear sir/madam , internet corporation assigned names numbers [ icann ] recently approved addition new extensions internet domain space . new domain names offer much-needed competition domain market . consumers able choose following new extensions : .biz , .info , .name new top-level domain names available general public following address : http : //www.interniconline.com . priced $ 24.95 , best names expected snapped quickly n't hesitate . sincerely , internic online http : //www.interniconline.com 1202ffdi8-041vvdy1060qrfx3-446rppn3326chfp2-625zbft8017tpml55 ",1
640,"opportunities @ optinllc.com untitled 're receiving checks $ 100 's $ 1,000's every month - let show easily exact thing ! receiving email subscriber dealsuwant mailing list . remove related email lists click : unsubscribe email bill ( ) 1618 title iii 105 us congress , per section 301 , paragraph ( ) ( 2 ) s. 1618 , letter consideyellow spam sender includes contact information method `` removal '' . ",1
641,"`` customer support group '' < cgarner @ carrier.co.at > take control conference calls crystal clear conference callsonly 18 cents per minute ! = ( anytime/anywhere ) setup fees contracts monthly fees call anytime , anywhere , anywhere connects 100 participants international dial 18 cents per minute simplicity set administration operator help available 24/7 < = /table > g= et best quality , easiest use , lowest rate industry . like saving m= oney , fill form one consultants contact . required input field* name* web address company name* state* business phone* home phone email address* type business removed list , please click here.. ",1
642,"`` vlsdmilan s. markovich '' < fcallthewayto @ msn.com > new page 1 sick tired email directories n't deliver promise ? days 's almost getting point need buy every single e-mail directory market weed get decent e-mail addresses bulk . well buck stops ! 've bought almost every good directory market , cleaned compiled 300 million records 3 cds ! plenty targeted lists also available areas like : state area code gambling dining gardening health golf home business investment opt-in web design travel ... many ! check amazing new collection today ! get website address sending blank email cloudhaven @ btamail.net.cn send email receive website url inbox within seconds ! ",1
643,videos & dvds < tn @ pitching.com > : yyyy @ netnoteinc.com # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # adult online super store # # shhhhhh ... # # found internet 's # # best kept secret ! ! ! # # 3 vivid dvds absolutely free ! ! ! # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # n't seen yet ... offering new weekly selection absolutely free adult dvds videos purchase necessary ! ! ! ! ! go : http : //209.203.162.20/8230/ everything must go ! ! ! additional titles low $ 6.97 > > > > > > > > > purchase necessary ! < < < < < < < < < < < # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # n't forget forward email # # friends deal ... # # new free dvd vhs video # # available every week viewing # # pleasure . # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # removal instructions : received advertisement opted receive free adult internet offers specials affiliated websites . wish receive emails received email error may opt-out database http : //209.203.162.20/optout.html . please allow 24 hours removal . e-mail sent compliance information exchange promotion privacy protection act . section 50 marked 'advertisement ' valid 'removal ' instruction . axnaefpgdoyeffbpbfq ,1
644,"kinson @ asiamagic.com hello ! kinson wong asia magic ( hk ) ltd company . got company information internet . would like take opportunity introduce company . company manufacture . supply computer hardware accessories peripheral sound card agp card . ensure productions projects maximum quality yield able fulfill different needs various levels . look forward business future ! ! want reply us , please record : kinson @ asiamagic.com offer quotation : sound card : cmedia 8738 pci sound card usd 4.50 cmedia 8738 pci sound card 5.1 channel usd 6.50 crystal 4281 pci sound card usd 4.60 crystal 4280 pci sound card usd 4.60 crystal 4620 pci sound card usd 4.50 crystal 4236 isa sound card usd 4.00 ess 1938 pci sound card usd 4.90 ess 1978 pci sound card usd 4.60 ess 1989 pci sound card usd 5.40 ess 1869 isa sound card usd 3.60 yamaha 715 isa sound card usd 4.60 yamaha 724 pci sound card usd 5.40 yamaha 734 pci sound card usd 4.80 yamaha 740 pci sound card usd 5.80 yamaha 744 pci sound card usd 6.20 vga card : nvidia geforce4 ti4200 usd coming nvidia geforce4 ti4400 usd coming nvidia geforce4 ti4600 usd coming nvidia geforce2 mx460 64mb ddram w/tv/dvi , bundled w/powerdvd usd 111.50 nvidia geforce2 mx460 64mb ddram w/tv , bundled w/powerdvd usd 106.50 nvidia geforce2 mx440 64mb ddram w/tv , bundled w/powerdvd usd 79.00 nvidia geforce2 mx420 64mb sdram w/tv , bundled w/powerdvd usd 58.50 nvidia geforce2 ti200 128mb ddram w/tv/dvi , bundled w/powerdvd usd 104.50 nvidia geforce2 ti200 64mb ddram w/tv/dvi , bundled w/powerdvd usd 88.50 nvidia geforce2 ti 2x/4x 64mb ddram usd 65.50 nvidia geforce2 mx400 64mb ddram w/tv usd 45.00 nvidia geforce2 mx400 64mb ddram usd 40.00 nvidia geforce2 mx400 64mb sdram w/tv usd 44.50 nvidia geforce2 mx400 64mb sdram usd 39.50 nvidia geforce2 mx200 32mb ddram w/tv usd 38.50 nvidia geforce2 mx200 32mb ddram usd 33.50 nvidia geforce2 mx200 32mb sdram w/tv usd 36.00 nvidia geforce2 mx200 32mb sdram usd 31.00 nvidia geforce2 mx200 64mb sdram w/tv usd 39.00 nvidia geforce2 mx200 64mb sdram usd 34.00 nvidia tnt m64 2x/4x 32mb sdram w/tv usd 28.40 nvidia tnt m64 2x/4x 32mb sdram usd 23.40 nvidia tnt 16mb sdram usd call nvidia tnt 8mb sdram usd call ati lt pro 8mb sdram w/tv usd 9.50 ati iic 8mb sdram usd 9.00 ati rage pro turbo 8mb sdram usd 9.00 ati rage 128 pro 32mb sdram usd 24.00 ati rage 128 pro 32mb sdram w/tv usd call ati radeon 2x/4x 32mb sdram usd 35.00 ati radeon 32mb sdram w/crt usd call ati radeon 32mb sdram w/crt+tv+crt usd 45.50 ati radeon 64mb sdram w/tv usd call ati radeon 64mb sdram w/tv/crt usd call ati radeon 64mb ddram w/tv usd call ati radeon 7500le 64mb ddram w/crt+tv+crt w/powerdvd usd 57.50 ati radeon 7500 64mb ddram w/tv/dvi usd call ati radeon 8500 64mb ddram w/crt+tv+crt w/powerdvd usd 135.50 s3 savage4 397 4x 32mb sdram usd 20.00 s3 trio 3d 368 2x 8mb sdram usd call sis 305 32mb sdram usd 19.00 sis 315e 32mb sdram usd 21.50 sis 6326 8mb sdram usd 10.00 sis 6326 pci 8mb sdram usd 10.50 trident 9750 4mb sdram usd 9.50 trident 9750 pci 4mb sdram usd 9.50 network product : intel ( ambient ) pci 56k int . fax modem w/voice usd 8.30 motorola pci 56k int . fax modem w/o voice usd 7.00 rockwell pci 56k int . fax modem w/voice usd 8.00 rockwell pci 56k int . fax modem usd 7.30 realtek pci 10/100 8139c lan card usd 3.95 realtek pci 10/100 8139c lan card w/wol usd 4.00 realtek pci 10/100 8139d lan card usd 3.70 ess 2838 pci 56k int . fax modem w/o voice usd 7.00 lucent pci 56k int . fax modem w/o voice usd 7.60 controller card : pci 4+1 ports usb 2.0 controller card usd 13.50 pci 3+1 ports firewire 1394 controller card ( cable ) usd 12.00 ilink cable usd 2.30 2-port pci usb host card usd 5.50 ulead video editor ver 5.0 usd 3.80 subject final re-confirm . total order value usd 10,000. fobhk , forhk . price based bulk packing , driver manuel . best regards kinson wong ********************************************* asia magic ( hk ) ltd. unit 11 , 7/f. , harry industrial bldg. , 49-51 au pui wan street , fotan , shatin . n.t . hong kong . tel : 852-26982550 fax : 852-26983186 mobile : 96687523 e-mail : kinson @ asiamagic.com website : www.asiamagic.com ********************************************* ",1
645,"`` gemma brown '' < kenmonique @ msn.com > could use *free* grant ? limited offer ne= ed free grant . qualify eligible , exceeding $ 5,000,000 . free grants $ 10,000 $ 156,000 . do= qualify ? know ? longer free grants domain privileged choice , awarded everyday people like . applicants treated equal regardless race , creed , financial situ= ation credit stability . bonus best thing free grant program requires : credit checks , credit history information , = co-signers , collateral , employment checks , income verif= ication , higher education even special skills . see= qualify ! ",1
646,"reservation desk < reservationdesk @ permissionpass.com > see exit information . ============================================================================================================ 2 free round-trip air tickets ! usa , caribbean , hawaii , mexico ! 1,000 complimentary long distance calling minutes get incredible talk & travel offer , click link paste browser : http : //results.reliatrack.com/select.php ? pos=9900027056 & active=1783816 imagine jetting exciting destinations california , florida , caribbean , hawaii mexico , absolutely free ! , imagine spending 1,000 minutes phone friends family , absolutely free ! top , imagine enjoying low , low long distance rates - anytime , anywhere ! act ! limited time offer , click link paste browser : http : //results.reliatrack.com/select.php ? pos=9900027056 & active=1783816 totally risk-free , 100 % satisfaction-guaranteed offer . get free travel , complimentary long distance minutes , plus long distance rates . 2 free round-trip air tickets keep good one full year ! 2 free round-trip air tickets 1,000 complimentary calling minutes low , low long distance rates click link paste browser : http : //results.reliatrack.com/select.php ? pos=9900027056 & active=1783816 ============================================================================================================ email address submitted permissionpass network mailing one merchant clients , included part assets purchase . may permanently remove http : //www.permissionpass.com/optout.php ? email=jm @ netnoteinc.com & pos=9900027056 . thank you.. - reservation desk see exit information . 2 free airline tickets ! email address submitted permissionpass network mailing one merchant clients , included part assets purchase . may permanently remove clicking . thank . ",1
647,`` iesha kellogg '' < dlang7 @ workmail.co.za > man endowed 7-8 '' hammer simply better equipped man 5-6 '' hammer . would rather havemore enough get job done fall = short . 's totally upto . methods guaranteed increase y= size 1-3 '' come see ,1
648,"`` hi-mind infos '' < info @ hi-mind.com > > hi-mind , assembler lcd tft monitors , lcd tv , plasma . spam . opt-in opt-out clarification . o/ref uk_05229 dear madam , dear sir , receiving mail professionally involves computer , systems display business . willing inform regularly e-mail hi-mind 's products , opportunities . respect opt-in : 1. consider infos usefull : reply mail . 2. consider infos workable . please unsubscribe clicking infos @ hi-mind.com ? subject=please_unsubscribe 3. curious know please click : http : //www.hi-mind.com/promotion/lcdwebpro0402a.htm best regards s. c svatshenk hi-mind communication ",1
649,cdr anonymizer < cpunks_anon @ einstein.ssz.com > -- deathtospamdeathtospamdeathtospam -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : thinkgeek welcome geek heaven . http : //thinkgeek.com/sf _______________________________________________ spamassassin-sightings mailing list spamassassin-sightings @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/spamassassin-sightings ,1
650,"firstever001 @ now3.takemetothesavings.com lowest rates available term life insurance ! take moment fill online form see low rate qualify . save 70 % regular rates ! smokers accepted ! http : //www.takemetothesavings.com/termlife/ representing quality nationwide carriers . act ! -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - unsubscribe , go : http : //www.takemetothesavings.com/stopthemailplease/ please allow 48-72 hours removal . ",1
651,"`` caroline '' < va7tobz8c6682 @ hotmail.com > tremendous savings toners , inkjets , fax , thermal replenishables ! ! toners 2 go secret weapon lowering cost high quality , low-cost printer supplies ! printer replenishables business since 1992 , pride rapid response outstanding customer service . sell 100 % compatible replacements epson , canon , hewlett packard , xerox , okidata , brother , lexmark ; products meet often exceed original manufacturer 's specifications . check prices ! epson stylus color inkjet cartridge ( so20108 ) : epson 's price : $ 27.99 toners2go price : $ 9.95 ! hp laserjet 4 toner cartridge ( 92298a ) : = ; hp's price : $ 88.99 toners2go price : $ 41.75 ! come visit us web check hundreds similar bargains toners 2 go ! request removed clicking jstaddon -- deathtospamdeathtospamdeathtospam -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - sf.net email sponsored : thinkgeek welcome geek heaven . http : //thinkgeek.com/sf _______________________________________________ spamassassin-sightings mailing list spamassassin-sightings @ lists.sourceforge.net https : //lists.sourceforge.net/lists/listinfo/spamassassin-sightings ",1
652,mrchservice311510 @ aol.com accept credit cards - everyone approved credit checks 3115107654333222221111 ,1
653,"`` jeff '' < beowulf_2020 @ hotmail.com > hey , wanted tell great website . http : //www.metrojokes.com features lots jokes ! extremly unique features classified categories . appriciate time . thank ",1
